tsne1,tsne2,gap,SMILES,SMILES_HA,gap_group
14.16192,-38.05294,7.619,CC(=O)OCC(C)(C(C)C)C(C)OC(C)=O,16,3.0
-8.295058,-38.408676,7.143,CC(C)C1CC(O)=NC(C)C1C,12,2.0
-59.285603,30.653376,8.289,CCC1(CC)NN1C,8,3.0
-11.668263,-35.239006,7.938,CC1CCC2(CCC(C(C)C)CC2O)O1,15,3.0
-43.66644,-1.2231607,8.278,CCCCNC1CC(C)CCO1,12,3.0
25.463299,14.022265,5.203,Cc1cc(O)nc(=O)n1Cc1ccccc1,16,1.0
17.094765,-28.327461,7.698,CCC(O)([C]([NH])O)C(C)(C)C,11,3.0
-45.22288,8.585074,9.129,CCCOC1(O)CCCC1,10,3.0
50.902878,2.5808382,4.533,N#CC(c1ccccc1)c1ccc([N+](=O)[O-])cc1,18,1.0
-14.226855,13.538741,5.078,C=CCSCC1=CC=CC1,10,1.0
6.2698736,16.000378,5.614,CC1Cc2ccc(OCCN(C)C)cc2C1O,17,1.0
-26.767868,-10.460759,6.128004,C=CC(=O)OC(O)CO,9,2.0
31.724344,27.25313,3.891,COc1ccc(-n2nc(C)ccc2=O)cc1,16,0.0
-2.900153,-7.101653,5.510305,CC(NCC(N)=O)c1ccc(Cl)s1,13,1.0
1.1510713,10.339527,5.121,O=C1C2CCN(CC2)C1Cc1ccccc1,16,1.0
-32.849556,-27.973423,8.493,CC(C)C(O)C(C)CCCO,11,3.0
42.533424,9.782121,5.148,Cc1[nH]c(=N)[nH]c(=N)c1Cc1ccccc1,16,1.0
2.0612245,-17.882994,4.947,O=C1C=CC2CC1CCC21OCCO1,14,1.0
-16.71187,-33.96624,7.695,CN(C)CC1CCCCC12OCCO2,14,3.0
10.7655115,-27.493572,3.894,CCOC(=O)C(C#N)=CC=CN(C)C,14,0.0
46.79235,8.727243,2.468,C[CH]c1ccc2c(n1)C(=O)C=C[CH]2,13,0.0
19.683468,8.84536,5.07,CCCCn1cnc(-c2ccc(OC)cc2)c1,17,1.0
30.701231,34.882153,3.823,N=c1sccn1Cc1cccc2ccccc12,17,0.0
-0.46650323,40.499023,5.382,CNC(=N)c1ccccc1,10,1.0
-55.247025,14.613284,8.917,COC(C)OC(C)CO,9,3.0
-16.389164,3.692845,9.061,C1CC2OC2CCC1CC1CO1,12,3.0
24.48387,-0.34339803,5.799,COP(=O)(Nc1ccc(C)cc1)OC,14,2.0
-11.94379,-43.36342,8.944,CCCCCCCS(=O)(=O)CCCCC,15,3.0
25.521994,-26.858044,4.354,CC(C)(C)[N][N]c1ccccc1,12,0.0
12.644629,17.14153,4.953,COc1cccc(C(=O)OCC2CCCO2)c1,17,1.0
11.581783,-26.794588,5.973,C=C1C(=O)OC2C(OC=O)CCCC12,14,2.0
3.2954156,29.356014,5.779698,COc1cc(C)ccc1C1(O)CCC1,14,2.0
-28.588552,-10.158919,8.689,COP(O)(O)(OC)OC,9,3.0
21.068432,-18.505167,2.34,NN=C(O)CN1C(=O)C=CC1=O,12,0.0
-37.211163,11.975413,6.095,O=CC(C1CC1)C1CC1,9,2.0
-28.457314,-28.483673,7.695,CCC(CC)(CC)COC(C)=O,12,3.0
43.299255,-19.645386,3.042,[NH]C1=C(C(=N[O])N2CCCC2)NON1,14,0.0
-18.642784,-36.069622,6.207,CC(C)(C)CC(C)(C)SC#N,11,2.0
32.256367,-4.651442,4.713,CC(=O)N1c2cc(N)ccc2N=C(O)CC1C,17,1.0
28.364637,37.75003,3.935,Cc1cc2nccc(-c3ccco3)n2n1,15,0.0
5.241869,-30.533497,6.4,CCOCCC(=O)OCC(O)c1ccccc1,17,2.0
-42.613777,-3.1329381,7.26,CC1CCC(C)C(=O)O1,9,2.0
-22.964388,3.5576622,4.495,CCCCN(CCCC)C1CSSC1,14,1.0
-20.871033,-18.346172,7.045,CCCCCCC(=O)N1CCOCC1,14,2.0
42.03124,5.905517,5.157,Cn1nc(CC#N)c2c(=N)n(N)cnc21,15,1.0
-22.624083,-15.858806,8.28,CCOP(=O)(OCC)C(N)CC,12,3.0
-30.253176,-29.49943,8.463,CCCC(CO)CCC1CCCCC1,14,3.0
13.460491,27.647472,4.68,Cc1cccc(C(=O)c2ccccc2)c1O,16,1.0
25.602562,-36.014587,6.131,C=C(C(=O)O)C(C)C(C)C(C)(O)C(=O)O,15,2.0
-6.5241055,39.74981,5.864,CNCCOCc1ccccc1,12,2.0
16.965096,32.98844,4.487,NC1c2ccccc2C=Cc2ccccc21,16,1.0
12.275838,17.399443,4.152,COc1ccc(C(=S)N2CCCC2)cc1C,16,0.0
29.598896,-34.696373,4.261,CC(C)COC(=O)N1[N]N([O])C2C=CCC=C21,17,0.0
-48.949966,-7.343506,8.43,CCOCC(CC)OC(=N)O,11,3.0
-19.765533,-27.178879,8.553,CC1CC2(C)OCC(C)(CO1)O2,12,3.0
-49.304283,24.125095,6.063,CC1CCCCC1=O,8,2.0
-19.676622,10.682699,7.791,C1CCC2(CC1)NCCN2,10,3.0
-51.71579,1.1205059,7.804,CCCCCCCCCCC(N)CN,14,3.0
32.505913,29.39486,3.747,c1[nH]nc2nc3[nH]ncc3nc12,12,0.0
26.809267,16.67723,5.344,COc1ccc(NC(=O)N2CCOCC2)cc1,17,1.0
-32.016766,12.378968,7.8396,CNN1CC2CCCCC2C1,11,3.0
21.759855,-23.532825,3.861,C=C(C(=O)C(C)(C)C)n1ccccc1=O,15,0.0
-48.667927,13.614511,6.991,CCC(C)SCC(C)C,9,2.0
-9.387574,-41.594746,7.47,CC(C)(C)COC(=O)C1CCC1,12,2.0
18.787785,1.8336943,3.034,O=C1OC2[CH][C]1C(=O)O2,9,0.0
-2.1453803,12.128844,6.278,CC(C)OC1Cc2ccccc21,12,2.0
4.125416,-41.568043,6.836,C=CCC(O)C1(C)CCC(C)=CC1C,14,2.0
-61.17903,18.840261,9.361,CCCCOCOCCO,10,3.0
-4.8384547,42.40926,5.657,Cc1ccc(S)cc1,8,1.0
13.106598,-36.386166,7.491294,CCOC(=O)C(C)(O)OS(C)(=O)=O,13,2.0
12.372794,-40.334965,7.459,CC1OC(C(C)(C)C)OC(C)C1C(=O)O,15,2.0
19.60973,22.929035,4.174,Cc1c(C)c(C)c2c[nH]cc2c1C,13,0.0
-42.13769,-29.373795,9.799,CCCC1C(C)C(C)C(C)C1C,12,3.0
-2.036258,-29.627325,5.646,CN(C)CCOC1CCCCc2ccccc21,17,1.0
15.419119,35.778175,5.282,c1ccc(-c2cc[nH]c2)cc1,11,1.0
12.333772,12.645786,3.516,NC1N=C2C=CC(=O)C=C2N1,11,0.0
6.554049,18.608564,6.104,Cc1ccc(C)c(CC(=O)O)c1,12,2.0
-31.169474,11.449184,7.505,CN1CC2CCC3C2C31,9,2.0
-39.542545,29.781458,7.23,C=C1CC2CC1C2,7,2.0
1.6462121,-38.671066,7.388,CN(C)CP12(OCCO1)OCCO2,13,2.0
43.840694,-18.327154,2.947,N#CC(N)=C(C#N)C=Cc1ccc2c(c1)OCN2,18,0.0
45.165833,-14.756323,3.197,O=[N+]([O-])c1cccnc1NC1CCCCNC1,17,0.0
-61.79405,19.556559,8.955,CCC(C)(C)CON,8,3.0
-27.00041,-28.177376,7.434,C=CC(C)C1(O)CCCCC1,11,2.0
56.103676,-16.434631,3.418,CN=C(S)N=C(O)c1ccc([N+](=O)[O-])cc1,16,0.0
-49.565353,-2.0912826,8.977,CCCC1(C)OCCCO1,10,3.0
-42.171444,2.1436644,9.143,COC(CC1CCCCC1)OC,12,3.0
-43.136005,-1.801532,8.61,OCC(O)CCCCCC1CO1,12,3.0
-16.67135,-35.92961,8.746,CC1(C)CCCC2(C)CC12CO,12,3.0
-12.1616745,9.600359,4.928,N#CC1CCCC(C#N)N1[N][O],12,1.0
40.202126,-18.00479,1.752,O=C(O)CCC[C](c1cc[c]cc1)C1CC1,16,0.0
12.12755,-10.456457,5.142952,C=CCC(O)Cc1ccc2sccc2c1,15,1.0
8.632778,-37.311733,6.974,COC(=O)CC(OC)C(CC(=O)OC)OC,16,2.0
56.626595,-2.5828836,3.355,N#Cc1cccc(Nc2ncccc2[N+](=O)[O-])c1,18,0.0
-59.156788,33.106026,9.225,CCO[PH](C)=O,6,3.0
6.313511,41.614853,4.332,N#Cc1nc2ccccc2cc1O,13,0.0
32.955082,30.076286,3.113,S=c1cc(-c2ccccc2)oc2ccccc12,17,0.0
9.382939,17.830275,5.739,COc1cccc(C2(O)CCCCC2)c1OC,17,2.0
-4.941125,40.105278,5.856,N#CCc1ccc(O)cc1,10,2.0
9.756265,-15.667322,5.970178,CC(=O)OCC1CN(Cc2ccccc2)C1,16,2.0
-21.413397,3.2180288,6.67,O=C(O)CSCCSCC(=O)O,12,2.0
17.221361,-12.403628,5.026,COC(=O)C1C(=O)COc2ccccc21,15,1.0
-45.5502,-0.48545656,9.222,CCCCCC1OCC(C)CO1,12,3.0
44.037693,10.210402,4.511648,COc1ccc(C(=O)Nc2cn[nH]c2)cn1,16,1.0
1.9659576,-40.857765,6.604,CC1CC(C#N)(N(C)C)C(C)CN1C,14,2.0
29.35534,7.769495,2.933,CO[C]1c2c(c(OC)cn2[O])ON1O,14,0.0
9.2296,-28.798311,6.264061,CCOC(=O)CNC(=O)N1CCSCC1,15,2.0
-14.144988,-26.579187,5.478,NN=C1CCC(C(O)=NN)C1,11,1.0
54.402905,-3.708623,1.717,N#C[C](CNNc1ccccc1)c1cc[c]cc1,18,0.0
0.9053048,7.29935,5.761,COC(=O)Cc1ccc(O)c(OC)c1,14,2.0
14.979066,24.764284,6.074,CC(C)c1ccc(S(N)(=O)=O)cc1,13,2.0
-2.5677242,44.335583,5.834,Cn1ccn2nccc12,9,2.0
31.4217,21.73403,5.488536,COC(=O)c1cn(-c2ccncc2)nn1,15,1.0
-29.834425,-26.165966,7.706,CCCCCCCC(=O)OCC(C)C,14,3.0
-23.491396,1.4869009,8.324,OC1C2CC3CC(C2)OC1C3,11,3.0
37.58649,24.082602,5.151,Cc1ccc2c(c1C)-c1c(ccc(C)c1C)CC2,18,1.0
-43.472942,23.25565,7.845,CCN1CCN(CC)C1,9,3.0
5.3429637,-14.836037,3.246,CCCC1=CC=CC(=O)C1=O,11,0.0
33.85277,23.669727,3.086,CN(C)c1ccc2c(c1)N=NC2=O,13,0.0
12.844065,-19.809801,5.951,CC(=O)CC1C(=O)CC2CC1C2(C)C,14,2.0
10.509327,-40.431473,7.638,CC(C)(C)OC(=O)N1CCCC(CN)C1,15,3.0
35.45351,29.757504,4.321,Cc1ccnc2[nH]c(-c3ccccc3)cc12,16,0.0
30.796127,26.710125,4.367,O=C(c1ccccn1)N1CCCc2ccccc21,18,0.0
-10.250267,27.885616,4.321,NN=C(O)c1cncs1,9,0.0
17.874968,26.953377,3.693,COc1ccccc1C=NNC(O)=NN,15,0.0
-7.985399,-29.370903,4.64,C#CC1=C(C#C)C2CCC1CC2,12,1.0
26.851381,37.152843,4.411,Oc1cccc2ccc3cccc(O)c3c12,16,1.0
24.388334,-34.602962,5.829,NC(CCS(=O)CC(N)C(=O)O)C(=O)O,15,2.0
-4.972423,-5.9476027,4.898049,CC(C)(CO)Nc1ncccc1C(F)(F)F,16,1.0
-18.474962,6.4808,6.534,CC1=CCC(C=NO)CC1,10,2.0
1.7223836,-36.705605,5.573,CC=CC(=O)OCCCc1ccccc1,15,1.0
-1.0194643,40.496258,5.222,COC(=N)c1cccs1,9,1.0
-48.161125,14.293482,8.109,OCCCNC1CCCCC1,11,3.0
20.86627,5.9948015,4.680358,CCC(C)Sc1ncc(C(=O)O)cn1,14,1.0
-33.11905,-20.11065,6.825,CC(C)C(C)C(N)C(=O)O,10,2.0
2.131484,11.078247,5.962,CCOC1CC(c2ccccc2)C=CO1,15,2.0
18.495321,4.1492643,5.23,CCCCCc1c(C)[nH]c(=N)[nH]c1=N,14,1.0
-31.163013,9.700793,4.977,CC1=CC=C(C)CC1,8,1.0
0.45577332,-36.302303,7.766,COC(=O)CCCP(=O)(OC)OC,13,3.0
-55.506004,25.12334,9.423,COC1(C)OCCO1,8,3.0
44.913982,-16.784056,3.181,O=[N+]([O-])c1ccc(C=C2C=CC=C2)cc1,15,0.0
-22.773079,-38.8022,9.562,CC(C)C(C(C)C)C1CCCCCC1,14,3.0
26.10175,22.279903,3.981,COc1cc(N)c2nc(CO)ccc2c1,15,0.0
-10.827414,-15.984491,8.751,COCC1OC(OC)C2OC(C)(C)OC12,15,3.0
-53.36807,31.10377,10.155,CC1OCOCO1,7,3.0
12.137109,-12.851714,3.078,O=C1C(=O)C2NCCCN=C12,11,0.0
-22.78513,5.8591943,7.576,C1CN2C(C3CC3)N2C1,9,3.0
20.43946,23.245995,4.504,Cc1nnc(O)c2c(N)cccc12,13,1.0
18.597149,-11.975599,3.63,CC1(C)C(=O)C(=O)c2ccccc21,13,0.0
-15.330097,-33.371197,6.55,CCC(C)=CCCC(C)=CCO,12,2.0
41.404644,11.038285,3.728,Cc1ccc([N][C](O)c2cnccn2)nc1,16,0.0
56.90732,-5.6172996,2.547,CN=c1[nH]c(-c2ccccc2[N+](=O)[O-])cs1,16,0.0
42.24688,-2.9557428,4.825,O=C(CC(=O)c1ccccc1O)c1ccccc1,18,1.0
-4.397827,2.10474,4.699406,CCC(NCCN(C)C)c1nccs1,14,1.0
48.823086,-4.3224125,4.762,CCCn1cc([N+](=O)[O-])cc1[N+](=O)[O-],14,1.0
-39.879765,-29.821959,9.791,CCC(C)C(C)CC(C)(C)CC,12,3.0
-22.566845,1.1891913,6.261,C1=C(N2CCCCC2)CCC1,11,2.0
-41.02694,12.482625,7.505,CCC1CC(=O)OC1CO,10,2.0
-1.0480406,-26.999008,6.95,C=C1C2(CN)CCC(C2)C1(C)C,12,2.0
59.068905,-5.260111,4.019,O=[N+]([O-])c1c[nH]c(-c2csc(N=CO)n2)c1,16,0.0
-35.631634,-32.027515,8.751,CCCCC(CC)CCCCC(C)CO,15,3.0
56.190834,-16.955534,4.046,CCOC(O)=Nc1cc([N+](=O)[O-])c(C)cc1C,17,0.0
-62.45285,20.47216,9.211,CC(C)OC(O)CO,8,3.0
6.7239113,-36.280952,7.091,CCN=C(O)N1CCN(C)CC1,12,2.0
-27.93958,-6.077715,5.636,C=CCN=C(O)C=CC,9,1.0
9.381827,23.93433,6.821894,CC(Cn1ccnc1)NC1CCSCC1,15,2.0
-44.979923,4.1953673,9.421,CCCCOC1CC(C)CO1,11,3.0
3.0282648,-27.394272,4.746,C=C1C(C)=C(C)C(=O)C1C,10,1.0
-23.315166,4.0711,7.603,CCN1CCC2(CCNC2)C1,11,3.0
-6.512644,-28.296436,8.017,OCCNC1C2CC3CC(C2)CC1C3,14,3.0
17.770836,3.255271,4.664,COC1(C)CNc2ccccc2C(O)=N1,15,1.0
43.459877,-8.339138,2.841,O=C1C=CC(=O)N1c1cccc2nccn12,16,0.0
57.710102,-0.624744,2.966,N#Cc1ncc2cc(-c3ccc[nH]3)nc-2[nH]1,16,0.0
3.8447468,7.792691,5.447719,CCCc1cc(N=C=O)cc(C)c1O,14,1.0
40.537453,-23.409916,2.95,O=C(O)CN1C=COC(C2=CC=CC(=O)C2)=C1,17,0.0
57.389164,-17.189838,3.81,CCCN=C(O)Nc1ccc(C)c([N+](=O)[O-])c1,17,0.0
18.399652,-19.552467,5.459,O=C1CC2(CCNCC2)C(=O)N1N1CCCC1,17,1.0
-22.88556,-36.774345,8.846,CCCCCOC1CCC(CCC)CC1,15,3.0
48.00728,-19.47692,3.352,CN1[C](C=N[O])NC2=C[CH]C=C[C]21,13,0.0
-23.851894,-30.169384,9.138,CCOC1(C)OCCC(CC)O1,12,3.0
37.3937,-22.559738,3.472,CC(C)(C)C(=O)C(C#N)=CC=Cc1ccccc1,18,0.0
18.979446,3.6643457,5.475,COC(=O)c1ccc(C)c(C(=O)OC)c1,15,1.0
10.632593,38.71796,4.509,O=C(c1ccccc1)n1cccc1,13,1.0
31.129292,28.858444,3.11,Nc1ccc(N)c2cc3ccccc3cc12,16,0.0
1.4850491,-15.433757,5.078,CCN(CC)C(=S)SCC(=O)N(C)C,14,1.0
1.0078883,44.96709,4.659,Oc1cccc2ccccc12,11,1.0
-14.026531,-26.173336,5.361,C=C1C(=C)C2CCC1C2(C)C,11,1.0
-34.508415,10.466091,3.845,[CH]CCCC(C)C=C,8,0.0
4.1204433,-14.22781,5.388,C=C1C(=C)C2C=CC1C2=C(C)C,12,1.0
-42.43451,2.1362326,6.977,CC(C)CCSCCC(C)C,11,2.0
-47.650974,8.943581,9.051,CC1(C)CC1(C)C,7,3.0
-12.307648,20.59214,5.116,CN=C(NO)c1ccccc1C,12,1.0
8.400448,-28.528042,6.539,CC(O)=NC(CC(C)C)C(=O)N(C)C,14,2.0
4.8664947,-36.220375,7.943,N#CCCP(=O)(CCC#N)CCC#N,14,3.0
29.628078,-25.063896,6.525,OC1=NC(NC23CC4CC(CC(C4)C2)C3)CC1,17,2.0
13.915219,11.110951,5.695343,Nc1cnn(CC(=O)NCC2CCCCC2)c1,17,1.0
43.270565,13.7692,4.359,N#Cc1cc2[nH]c(=O)c3ccccc3n2c1,16,0.0
48.685493,-1.2458134,3.167,C[C]1N=C([N]O)[C]([C](C#N)c2ccccc2)N1C,18,0.0
6.390478,40.1327,5.138,OCCSc1nc2ccccc2s1,13,1.0
-50.749996,11.223795,7.241,C=C(CC)CC(C)C,8,2.0
-44.30196,4.4696293,8.003,CCOCCNC1CCCCC1,12,3.0
-1.210384,12.114791,5.21098,N#CC1(O)CCSc2ccccc21,13,1.0
-21.933634,-21.657671,5.853,CC1=C(O)C(=O)OC1C,9,2.0
36.11046,23.119482,4.106,CN(C)c1nc2ccccc2n(C)c1=O,15,0.0
39.400642,22.63757,5.981,NNC12CCC(c3ccccc31)c1ccccc12,18,2.0
-12.311282,11.515727,5.934803,CCCCOCCNCc1ccc(C)c(F)c1,17,2.0
32.109562,16.363447,4.563,Cc1n[nH]c(=NC(=O)c2ccco2)s1,14,1.0
-33.838707,-14.995009,7.997,CCCCC(C)(C)N=C=O,10,3.0
57.42483,-18.2735,2.868,CN(C)N=CCC(=O)c1ccc([N+](=O)[O-])cc1,17,0.0
-41.220074,14.669556,5.323,C=COC(=O)C=CC,8,1.0
22.52824,-22.142069,4.764714,Cc1ccc(NC(=O)C(C)CN)cc1C(=O)O,17,1.0
-36.293053,-33.669662,9.622,CCCC(CC)C(C)(CCC)CCC,14,3.0
-1.4616864,6.4113545,3.766,CSC(C#N)=C(C#N)SC,10,0.0
9.633549,15.48997,3.997,CCC1=CC2=CC=CC=CC2C1,12,0.0
-62.614388,30.032782,9.135,CP(=O)(O)OCO,7,3.0
-4.6041303,40.48079,6.536,COC(C)c1ccccc1,10,2.0
20.961401,6.457304,5.622,Cc1c2c(cc3c1OCN(C)C3)CN(C)CO2,17,1.0
-21.76821,-16.571611,7.295,NC(CC(O)O)C1CCCNC1,12,2.0
-20.282385,-28.221205,5.576,C=C(C)C(C=O)CC=C(C)C,11,1.0
40.07244,25.136309,4.327,O=C(c1ccccc1)c1cc(O)cc(O)c1,16,0.0
51.962708,-13.623008,2.65,N=C1[CH]C2=CC=C3[N]N=CC=C[C]3[C]2N1,15,0.0
0.7278706,31.733786,5.497,CCc1nc(C)c(C)nc1CC,12,1.0
43.165268,10.797998,3.491,Cc1nc2c(o1)-c1cccc3cccc(c13)C2=O,18,0.0
4.5448427,-15.197126,3.464,CC(NO)=C1C=CC=CC1=O,11,0.0
12.250172,14.429349,5.341595,COC(=O)c1cc(CNCC2CC2)oc1C,16,1.0
21.531866,24.46316,4.327,Cc1ccc(Sc2ccc(C=O)o2)cc1,15,0.0
0.19237165,28.787352,4.463,CCCSc1nsc(SC)c1C#N,13,1.0
-23.97064,-16.229536,8.291,CC(C)OC(=N)OC(C)C,10,3.0
-20.8387,-27.380407,8.531,CC1(O)OCC(O)C(O)C1O,11,3.0
51.23877,-7.0259237,3.244,C[N][N]c1ccc([N][N]C2=NC=CC2)cc1,16,0.0
-41.0973,8.619264,6.618,CC(C)(C)C(=N)S,7,2.0
-5.4736767,-35.17307,5.899,CCC1C(=O)CC2CCCCC21,12,2.0
-41.40863,10.133264,7.968,CCCNCCN1CCOCC1,12,3.0
44.582005,4.9750266,3.459,COc1cc(OC)c2c(c1)C(=O)c1ccccc1-2,18,0.0
39.32494,25.339857,4.424571,O=C(CSc1cccs1)Nc1cn[nH]c1,15,1.0
15.413402,-34.897556,7.459,CC(C)(C)OC(=O)N1CCCC(C#N)C1,15,2.0
33.290745,23.965885,3.848,COc1cccc(=O)c2c(C)oc(C)c12,15,0.0
25.08642,36.831028,4.65,CCc1cccc2c1ccc1ccccc12,16,1.0
56.000626,-17.20397,4.64,CCOC(=O)c1cnc([N+](=O)[O-])n1C,14,1.0
3.435602,16.598185,5.874938,C#CCCOc1ccc(C(C)(C)C)cc1C,16,2.0
54.589516,-16.780945,3.442,N#CC(C#N)=Cc1cc(C=C(C#N)C#N)c(O)o1,18,0.0
33.17751,-1.1789095,5.287172,CCOC(=O)c1ccn(-c2ncccn2)n1,16,1.0
32.682625,22.570053,3.499,Cc1ccc2nsnc2c1N=C(O)C(C)C,16,0.0
4.0669837,33.18175,6.35658,Cc1ccccc1C(N)C(F)(F)F,13,2.0
23.719017,22.07426,3.342,C(#Cc1ccccc1)C=CC=Cc1ccccc1,18,0.0
-49.03248,-2.462972,8.093,CCCC(N)C(CC)CO,10,3.0
-42.935444,6.0871553,9.091,CCC1(C(C)C)CC1C,9,3.0
23.08305,22.190989,4.947,COc1nsc2cc(OCC3CO3)ccc12,16,1.0
3.8991704,6.804734,4.958,CCCC(=O)c1cc(C)cs1,11,1.0
10.484189,-30.108303,7.529,CC(C)(C)OC(=O)N1CC2CNCC2C1,15,3.0
-9.012257,13.459763,3.323,C1=CC2=CSCN2C=C1,9,0.0
-37.040348,-32.88591,9.799,CCCC(CC)(CCC)CCC(C)C,14,3.0
-25.474726,2.5193799,8.566,COC1CC2CCC1(C)C2(C)C,12,3.0
-5.5634584,41.26908,5.616,N#CCCNc1ccccc1,11,1.0
-40.562527,14.592033,7.271,C=CCOC(=O)CC=C,9,2.0
-53.970562,27.346214,8.264,NCCNC1CCCO1,9,3.0
2.1373794,32.720013,5.942966,CCCNCc1cccc(CO)c1,13,2.0
-20.355799,-17.175257,5.233,CCN(CCCC(=O)O)[N][O],11,1.0
-50.717243,14.768997,10.806,CCCCCC,6,3.0
54.083195,-4.195273,3.469,N[N][C](O)Cc1csc(-c2cccs2)n1,15,0.0
23.986137,11.000155,4.667,Cc1cc(C)cc(C(=O)CCC(=O)O)c1,15,1.0
-4.6853414,-12.588579,6.582,O=P(O)(CO)C1=CCCCC1,11,2.0
11.839378,12.740165,5.708949,Cc1nn(C)c(N2CCCSCC2)c1C#N,16,1.0
25.682272,14.739353,4.903492,CC(C)NCc1nc(-c2ccccc2)cs1,16,1.0
8.628231,36.24576,4.947,Cc1nc(O)c2ccccc2n1,12,1.0
-5.444266,42.778057,6.308,OCNCc1ccccc1,10,2.0
27.778673,2.6334271,5.459,CC(O)=Nc1ccc(P(=O)(O)O)cc1,14,1.0
-0.064907506,29.487547,5.173,Cc1ccc(C#N)c(O)n1,10,1.0
-20.079042,-18.416903,8.417,CC12CCC(C)(C1)CC1(C)OC1(C)C2,14,3.0
11.575806,-39.843403,8.373,CCCS(=O)(=O)N1CCCCCC1,13,3.0
-10.075671,6.133296,5.14,CCN(CC)CC(O)=Nc1cc(C)no1,15,1.0
-0.6645214,-6.5603447,1.227,O=C1C(=O)C(=O)C1=O,8,0.0
-18.745453,5.2463636,7.01,N#CCCC=NC(C#N)CC#N,12,2.0
-17.299318,-31.345682,6.642,CC(C)(C)C1(C)OCCS1,10,2.0
32.47935,23.646278,3.586,O=c1ssc2c(=O)ssc12,10,0.0
-42.253532,-2.6905432,5.984,CC(=O)C(C)C(C)O,8,2.0
-48.456593,7.7508516,9.715,CCCCCC1(C)CCC1,10,3.0
-15.280754,21.087122,7.957,N=C(O)NN1CCNC1,9,3.0
-35.156628,-16.011854,9.162,C1CCC(OCC2CO2)OC1,11,3.0
2.772228,-38.207226,6.969,COCCN=C(O)CN1CCCCCC1,15,2.0
42.64124,16.460148,4.430013,Cc1ccn2c(N)c(-c3cccnc3)nc2c1,17,1.0
-11.963851,-41.605484,9.562,CCC(C)(C)C(CC(C)C)C(C)(C)C,14,3.0
-32.633373,-5.0127897,6.068,C=CCN(CC=C)CC=C,10,2.0
-14.435443,12.92717,6.634,N=C1SCCN1CC(=O)O,10,2.0
-13.085622,-29.371784,6.161,O=CC1CCC2C3CCC(C3)C12,12,2.0
46.63688,-0.024660667,3.584,CCOc1ccc(C=C[N+](=O)[O-])cc1OCC,17,0.0
7.343434,25.8086,5.244,CC(=O)c1ccc(C)c(C)c1,11,1.0
40.134327,-25.072422,3.652,O=CC(=CO)N=C(O)c1ccccc1C(=O)O,17,0.0
-15.973624,21.025198,5.788,O=C1CCC(NO)=N1,8,2.0
-0.6311454,-35.39594,7.309,CC1C(=O)OC2CCCCC21,11,2.0
33.87456,30.47843,2.781,O=Nc1c(-c2ccccc2)ccc2ccccc12,18,0.0
58.349804,-10.366262,3.608,N=C(S)NN=Cc1ccc([N+](=O)[O-])o1,14,0.0
-41.772125,29.946281,8.487,C1CN2CC1C2,6,3.0
-41.14101,28.259016,8.675,CC1CC2CCC12,7,3.0
-1.4968194,-4.829462,5.159,CCNCCNC(=O)c1ccc(N)cc1,15,1.0
4.2245874,41.69185,3.01,[CH2]c1ccccc1[N]N,9,0.0
20.251247,7.1369348,4.955,CCCCn1c(O)nc2ccccc2c1=O,16,1.0
-9.091847,5.9807916,6.436,CCCC(=O)Oc1ccccc1C(C)C,15,2.0
-8.705978,-39.255955,8.324,C1CCC(COC2CCC3CCC2OC3)OC1,17,3.0
-45.437634,27.11737,7.32,CCC1COC(C)=N1,8,2.0
3.4411364,26.82903,4.444,CC(=O)c1ccc(N)c(N)c1,11,1.0
-4.814733,-32.880463,6.384,CC(C)CNC(C)C(O)c1ccccc1,15,2.0
56.8735,-1.8528987,3.023,[CH2]c1ccc2c(c1)Cc1cc(C)ccc1[N]2,16,0.0
0.0730647,11.6886425,5.739,N#CC1CCCC(c2ccccc2)C1=O,15,2.0
22.904882,-36.242092,8.539,CC(C)(C)C1CCC(C)(C(C#N)CC#N)CC1,17,3.0
-59.962246,29.093355,7.5,C#CCC(=O)O,6,2.0
14.800381,-22.154299,5.85,CCC(=O)C1CC=C(CCC=C(C)C)CC1C,17,2.0
-55.1357,7.1421194,8.528,C#CCC(O)(CC)CC,9,3.0
-17.565947,-32.23606,7.491,COC(=O)CC(C)(C)C(C)(C)C,12,2.0
-55.45744,15.397885,9.217,COCOC(C)(C)C,8,3.0
25.999432,1.2593391,4.718454,CC(=O)Oc1cc(Cl)c(C=O)c(Cl)c1,14,1.0
-6.198521,-37.034767,4.776,CCCCCC=CC=CC(=O)OCC,14,1.0
42.812237,-13.618847,2.743,OC(C[CH]c1c[c]ccc1)=NC1CCCOC1,17,0.0
-28.560146,-13.020337,7.848,COCCN=C(O)OC(C)C,11,3.0
42.62575,20.56072,4.734781,O=C(Nc1cn[nH]c1)c1ccc(F)cc1,15,1.0
-1.1741335,44.24394,5.704,CCc1nc2ccccc2o1,11,1.0
-41.39339,-29.967762,7.704,CCCCCC1CCCCCC(C#N)O1,15,3.0
-5.499806,-14.835467,5.802,C#CCCCOC(O)=Nc1ccccc1,15,2.0
16.330782,-22.92619,6.8,CC(O)=NC1(C)C2CC3CC(C2)CC1C3,15,2.0
-49.499428,4.1593943,7.176,CCCC=CCCC(C)CC,11,2.0
28.02984,29.769053,3.84,Cc1ccn2c(=N)[nH]nc2c1,11,0.0
