SMILES,des_gap,pred_gap,Err_pred_des,tsne1,tsne2,SMILES_HA,gap_group
C=C1NC=CCC=CCNCC2=NCNNNC=NCC12,3.143,3.9424195,0.2543491978877448,24.333963,38.245674,21,0.0
N=NC1=NN=[C]n2cnnc2C=C1,3.916,3.7453637,0.0435741286233934,51.221798,-10.894772,13,0.0
CCc1cccc2ccccc12,4.754,3.3175244,0.3021614570601627,14.794734,3.1002374,12,0.0
O=CC1=C=C1Oc1cccnc1,2.463,3.6066632,0.4643374856196909,39.432163,-22.566305,12,0.0
CON(O)NC=C1C=CCC=CN=CC1,3.5402,3.4803855,0.0168957850076567,30.381407,28.260992,15,0.0
CSC1=CC=CC=NSC1(N)C[SH]=S,2.463,3.3336816,0.3535044999612428,42.931503,-19.54814,14,0.0
O=CC1=CC=CC=CC=CC=CC=C1,2.498,3.529019,0.4127378372119081,53.33212,-17.261253,14,0.0
CC1C=CC2=CC=CSC2=CC1C,3.157,3.453422,0.0938935918750587,39.81898,11.614682,13,0.0
CC(=CC=O)c1nn(C=O)o1,3.894,3.7414782,0.039168411729026,7.8474355,19.0156,11,0.0
C=NCC(=C)SCC(=S)NSN,2.705,3.0816746,0.1392512295030181,18.651417,3.1077855,12,0.0
C=C1C=CCC1C1CC=CC(=O)C(C=O)=CC1,5.268,3.0873806,0.4139368550380976,23.797754,30.90025,17,0.0
S=CCSCC=C1SCC=CC1SS,3.178,3.2583146,0.0252720608960314,27.195818,11.096883,14,0.0
CC1=CCC2SC2=C=CC=C1C(C)CCCN=O,5.913,3.6861367,0.3766046469533744,25.522434,31.407091,18,0.0
C1=CC2=NCSSSC=NC2C1,2.463,3.8370104,0.5578604886747693,29.504747,-8.654348,12,0.0
C=C1ONCCC=CCC1[N][N],3.255,3.9192507,0.2040708837787493,16.29152,-12.170967,12,0.0
O=C1C=CC(C[N][N]ON[N]NNO)=CC=CN1,2.874,3.6694486,0.2767740480586232,49.80607,3.508983,18,0.0
O=C=CCCC=C=C1C=CCCC1,5.023,3.804511,0.2425819091675363,-19.842865,-4.078493,13,0.0
CN1C=NC=CC=CC=CC=CC12CC2,5.301,3.9392428,0.2568868440269322,43.43023,-19.806036,15,0.0
C=C1CC=C(S)C=CC=CSC=CCN1,3.529,3.478582,0.01428679360584,31.660284,-3.9467597,15,0.0
O=C1C=NC(O)=CN=CC=CC2=CN12,2.351,3.8911004,0.6550831163958862,52.93457,-9.145471,14,0.0
CC1C=NC2CCC=CNN2CC1=NNNO,2.512,3.979838,0.5843303719903253,28.836243,30.142208,17,0.0
OCC1CN=C2N=CC=CC=CC=C21,6.234,3.726903,0.4021650686989161,11.380753,-28.764486,14,0.0
CCC1=CCC(O)C(=S)N(C)C1,3.459,3.812778,0.1022775357222412,22.85575,12.416232,12,0.0
COC1=CC=C(C=N)N2C1=CC=C1C=CC=CN12,4.849,3.068558,0.3671771545315753,42.045284,-1.7374717,18,0.0
CCC=C(C=C1C=C1C)CCCOO,5.26,3.926829,0.2534545437917962,-16.217453,29.141966,14,0.0
CCNNC[SH]=NCC1[SH]=CC2CCC(CC)C21,4.985,3.8946934,0.2187174775057595,30.41281,10.113014,18,0.0
CSC1N=CC=CC=CN=CC=CN2N=C12,3.369,3.8516197,0.1432531078833434,43.640274,-11.59156,16,0.0
CSCC1=CN=CC=CC2=CC1=NC=NC=C2,6.958,3.5781274,0.4857534659117863,43.423733,-17.48908,17,0.0
CC1CC2CC2(C)C1=[SH][O],4.155,3.1160355,0.2500516338325436,8.105459,-7.6510835,10,0.0
S=CCSCC(CSS)C1SCC1CS,3.829,3.7183456,0.0288990226978731,18.775936,-19.382069,15,0.0
CC1=CN=CC=CC(C)CC1C=O,3.818,3.528784,0.0757506451973932,7.635442,29.365257,13,0.0
O=C(O)NNC1=CCCC2C=CC1CN2,3.894,3.9925277,0.0253024456374878,43.006775,11.609243,15,0.0
O=S1CN1C1=CCCCC=[SH]CN1S,3.176,3.7352023,0.176071257074774,29.361563,-9.223793,14,0.0
Nc1cccncc(=O)c1=O,2.367,3.1456275,0.3289512034755847,54.80576,-12.837777,11,0.0
SCC=CCCC=CNCC1CCC1,4.1715,3.990332,0.0434299680693149,25.174068,-0.58412087,14,0.0
CSC(C)=C1C=CC(C)NNNC=CCCC1,5.353,3.4644368,0.352804638616575,24.440931,11.996401,17,0.0
C=CCC(=N)C1=NC2C(OC)=CN=C2N=C1,3.396,3.1345224,0.0769957485131576,47.485275,-1.4045001,16,0.0
C=C1C=C2CC(C)C3CC3=C3C=CC3=C2NC1,5.382,3.9022412,0.2749458881436294,38.454407,8.745568,17,0.0
[CH]CCOC1=CC1OC=CN=C,5.921,3.3962982,0.4263978770326428,12.685954,12.674891,12,0.0
CC1=C([No])C([N][N]c2ccc(C)[nH]2)C1,3.042,3.884584,0.276983547022592,49.654587,3.8240173,14,0.0
O=CN1C=NCSC=CN=CC=CC=CSS1,4.275,3.0996213,0.2749423869172036,46.108456,-1.5417285,17,0.0
CC1=NC(CCCCNCCC=CN=O)=NOC=COC=C1O,3.9048,3.9519997,0.0120876009799838,34.27995,19.126202,23,0.0
CC1C[SH]=C(C2=CCC2C)C1,8.316,3.8296337,0.5394860855256669,-48.486557,-4.2621784,11,0.0
C=C1C#CC=CC=NC=CC(C)CN1,6.49,3.9665525,0.3888208788973157,8.05695,-26.243074,14,0.0
C=CC1=CC2COCN(C)C=CC12,4.977,3.9200118,0.2123745712669638,-1.7135255,0.04018092,13,0.0
N=CCC=C[CH]C(=C=O)CO,3.061,3.597433,0.1752476609637246,18.88889,37.992344,11,0.0
C[C]1C=NC[SH](N=CS)CN=N1,4.988,3.26777,0.3448736864562597,38.753246,10.617844,12,0.0
C=CCC1=CC=C2SC=CS2=CSN=N1,2.947,3.8452168,0.3047902107562378,30.662128,-6.5286574,15,0.0
CN1C=NC=c2cc3c(cc2=C1)C=CC=CC=CCN3,1.894,3.1945925,0.6866908531632067,51.348133,-7.694155,20,0.0
CC1=C2CC(CCC=CC=CN)C(C=C1)CNN2,2.64,3.7848744,0.4336645603179931,26.560228,36.034973,18,0.0
Nc1ccnc(N)cc([O])ncc1,3.143,3.71213,0.1810786095235972,39.512596,-22.649218,13,0.0
CCC1=CC(NCCSC)=C=CSN=N1,3.731,3.69658,0.0092254266506287,31.732506,-15.911523,15,0.0
C=C=C=NCC(N=O)c1cncnc1,2.357,3.5981085,0.526562804431292,23.78515,31.767807,14,0.0
SN=C1C=CCCN=CC=CC=C2CCC2CCC1,3.744,3.776826,0.0087676027901151,23.376501,40.04558,19,0.0
[O]OOC(C=C1CCCC(=O)NN1)CN=C=O,3.05,3.068822,0.0061711170634285,24.441956,43.793663,17,0.0
CCCN=CC(SS)=C(O)CC=N,3.619,3.4323285,0.0515809719257508,11.167195,17.336515,13,0.0
CC(=CCC(S)=CO)CSSSO,3.987,3.8136792,0.043471477729562,3.4970143,22.078243,13,0.0
O=Cc1ncc[nH]c2c1cccc1ccn12,3.347,3.1032882,0.0728150063712168,52.057285,-6.285206,16,0.0
C=CC1C=CC=CC(=C)NC1,3.875,3.9653041,0.0233042932325793,0.058498133,1.3954228,11,0.0
COc1cc(CCCC=O)c(CN=S)s1,4.354,3.6538992,0.1607948569568078,28.590508,-10.4379,15,0.0
CCC(C=O)CCC(C)(S)C=S,9.998,3.6951349,0.6304125947030836,-35.967457,15.065843,12,0.0
CC=C1C=CC2=C(C=CC#N)C1C2CN,4.318,3.953111,0.0845041840426509,22.330786,29.504713,15,0.0
CSC1=CCC=CC(C)CNNN1,3.442,3.9770172,0.1554378745584969,25.457691,-10.787318,13,0.0
CSC1=Nc2ccccc2CSNN1S,2.868,3.0563374,0.0656685343679856,49.87836,-15.407452,15,0.0
C#CCCNC=[SH](C#C)=C1NCC(C)C1C,3.211,3.7003875,0.1524096785657913,20.536552,14.415838,16,0.0
C=C1C=CSCCC=C=CSCC1,4.816,3.784461,0.2141899872459842,-2.1911087,-0.6161698,13,0.0
CC1C#CCOC(C)(C=O)C(=S)N1C,4.65,3.8187094,0.1787721777475009,9.512564,11.31455,14,0.0
OOC1CNCN1CC1(O)C=C=CC=CC=C1O,5.187,3.6398053,0.2982831469201757,43.504597,-11.204145,18,0.0
C=C(C)COC(C)C=NN=CS,4.874,3.503011,0.2812862149701531,-15.620302,-7.1367574,12,0.0
CC1CC=CCC(C)C2SC1=[SH]2,5.5566,3.2550867,0.4141945325585553,-0.73857945,-11.769252,12,0.0
O=C1N=CCc2ccccssc21,3.14,3.4282858,0.0918107761698922,43.49208,-1.6046197,13,0.0
CC1=Cc2cc(=N)ccccccn21,3.763,3.3880725,0.0996352668902102,42.62259,-8.605827,14,0.0
C=CC=C(C=N)N=CCCO,4.3647,3.719231,0.1478839575975329,-2.6047664,17.64132,11,0.0
ClCc1sccsccc2nccc1-2,2.642,3.8063364,0.4407026506029775,48.934467,-17.28363,14,0.0
C#CCOCCN=C[C]1C=C(CN(N)CCO)C1=C,6.6477,3.636254,0.4530056903606765,23.86445,43.779682,19,0.0
CCNNCN1C(N)=CC2=CC=C1N=CCC=C2C,3.309,3.1979618,0.0335564196884326,44.818413,12.119641,19,0.0
C=CC=CCC=CN=C1C=CCCCN=CCN1,6.2232,3.2240553,0.4819296679807546,17.92079,20.08345,18,0.0
NSC1C=CCN=C=CC(=O)CC1,1.339,3.539249,1.643203094345674,35.075825,25.133732,13,0.0
CCN(CN=CC=O)C(N)ON=O,4.259,3.8299572,0.1007379087155681,0.46505365,32.647488,13,0.0
C=NC1CCC(=CCSCCCC)C1=C,4.974,3.647039,0.2667794658996803,-2.7386608,16.253275,15,0.0
O=C1C=CC=C2C=C2C=C2CN=C12,3.091,3.8218687,0.2364505525932694,45.554405,-10.25275,13,0.0
C=CCC(=C)C(C)=CCC=NC,3.6,3.7154613,0.0320725705888536,21.647324,4.5241013,12,0.0
CCN1C=CC=CC(CC=CCO)=CC=CC1,5.3498,3.429563,0.3589362134095276,4.543092,27.972128,17,0.0
O=C1N2N=CC=C(c3ccccc3)N12,2.947,3.731869,0.2663281243010055,53.273952,-8.4507675,14,0.0
C=C1C=C2C=C=CCOSCC1CCSC2,2.381,3.569396,0.4991163456454993,30.759691,27.903717,16,0.0
CC1=[SH]CN(S)C(=CSC=CS)C1,4.621,3.7705443,0.1840414865737714,-3.1075275,9.236689,13,0.0
NC1CCCCC2CN3C(=N1)C=CC=CCN=CC23,3.067,3.2934275,0.0738270190238641,26.69508,40.584133,19,0.0
Cn1cccc2ccnncccc1-2,4.444,3.3711677,0.2414114176958772,50.59133,-18.00437,14,0.0
CCCC[SH]=C1N=CCC(=N)C(N)CC1NC,5.184,3.9117007,0.2454281007802045,31.2585,18.307108,17,0.0
ClC1=NC=CC=CSC=CSCC=NC=CC=NC=CS1,3.265,3.900935,0.194773333726214,47.32498,-11.236518,21,0.0
C=CCCC1OCC(OC)=CC1=C,5.072,3.4791865,0.3140405096842287,21.30698,-18.52722,13,0.0
C=NSC1(CO)C=C(C(C=O)=CO)N1C,4.5824,3.671468,0.1987892764740149,20.092907,36.814182,15,0.0
C=C=CCCC=CCC=CCCCC=O,2.626,3.4139283,0.3000488462833077,18.501678,8.783131,15,0.0
CCCCC=CC(C)NCC=S,3.061,3.9638705,0.2949593353022239,-0.053811245,-23.332552,12,0.0
C=C(O)NN=C(CC=N)c1ccccc1,5.091,3.74192,0.2649931262317329,26.86271,13.545052,15,0.0
C=CNC=CCC=CC=CC1=CNC1,5.85,3.1067107,0.4689383466019589,6.4577875,14.1252575,14,0.0
O=CCN1Cc2ccccccccc2CCN1,4.0899,3.9712474,0.0290111165025822,42.39003,-7.547236,18,0.0
C=CC(=C)OCCCCNC=CSS,4.917,3.1154382,0.3663945041925703,-8.591523,27.250887,14,0.0
CCCCC(C=NC(CN=N)OC=O)COCN=CN=CNN,3.684,3.8535082,0.0460120070640737,22.111137,42.66724,23,0.0
COSC1NS1=C1NCC1O,5.328,3.8606582,0.2754019953467109,20.615305,-0.95761544,11,0.0
CC(CS)CC=CCC(C)[SH]=C=N,3.244,3.7219982,0.1473484015788161,9.519945,7.2919364,13,0.0
NC(=O)C1=CC=C2C=CN=CC=CC=C1N2,1.75,3.2246127,0.8426358359200614,52.458183,-6.6156373,16,0.0
OC1SC12C=CC=CC=CC=CSC=C2SS,2.351,3.6678967,0.5601432358949857,52.426373,-16.402622,17,0.0
C=C(C)N=CC=CC=CCCCCC,6.455,3.8915591,0.3971248452373478,-0.67389435,23.2786,14,0.0
CC=CC=NN1C(=O)c2ccccc21,4.683,3.5005546,0.2524974243828762,37.843723,18.998854,14,0.0
COC1=NCC(N)C=CC=CC=CN=NO1,3.211,3.3165898,0.0328837845860817,44.474964,3.323546,16,0.0
O=CCCCSN=C1N=C2C=CC1=C2,4.406,3.1728826,0.2798723202643478,39.063866,10.439069,14,0.0
C=c1c2c(=N)[nH]n1C=CC=2,3.197,3.997809,0.2504876237904462,39.790012,-19.061365,10,0.0
N=C=NCNc1ccc(C=O)[nH]1,3.154,3.560811,0.1289825753917706,30.669325,-6.9617925,12,0.0
C=C1CC2(C=CC2ON)OOCC=C1C=N,4.8844,3.8293583,0.2160023054398304,15.852072,44.87158,16,0.0
C1=CC=c2ccccncccc2=CC=C1,3.78,3.727116,0.0139904476347423,50.548065,-14.651347,16,0.0
CC=CCS(=S)SS,3.042,3.6692042,0.2061815368431638,1.1869872,-39.39408,8,0.0
[NH]C1CCC=CC=C(O)CC1,3.17,3.4127364,0.0765730018495385,14.751026,6.769814,11,0.0
CN1C=C2C=CC=CC=C1N2NCCSS,2.223,3.9074688,0.7577457470878846,43.911774,-15.258264,16,0.0
C=COCC=C1SC=CN=C1C(N)=O,3.557,3.770783,0.0601020375429528,42.23323,5.8861356,14,0.0
C=C1C=CC=CC=CC(C)=NNCCOCS1,2.498,3.4566267,0.3837576676025878,49.383526,0.6693455,17,0.0
C=CCCCC=CCC=CC=CC=[SH]C,2.914,3.8297946,0.3142740718289115,-13.465917,15.805328,15,0.0
C=CCNNCC1=CNC(=NNC(N)NN)CC1,3.448,4.9106445,0.4242008501305104,26.70643,37.181213,18,1.0
CC1C=CC2=CC=C(C2)CN(CCN)CCC1,5.682,5.4405575,0.0424925237841608,31.297836,-3.6585898,17,1.0
C=CCON=CCC1CNC=CCCC1N,5.1157,4.8439226,0.0531261381528883,3.046989,14.978353,16,1.0
C=NC1(C=NCC)CNPCN=C(N)N1,4.427,4.7483306,0.0725842767357423,19.696867,34.853973,15,1.0
CCC(CSN=N)N(C=N)CCCCCO,5.154,5.6121473,0.0888916048191294,17.957207,32.62568,16,1.0
Cn1ccc(CO)c2cccccccc1-2,3.638,4.726053,0.2990800544021548,40.335155,-20.96587,16,1.0
CCCC(O)CC=C=CC1=CCNSCCC1,4.493,4.1971397,0.0658491564677867,19.974154,24.943165,17,0.0
C=C1C(=CC=CNC)CC1CC,4.348,4.848879,0.1151975300077352,5.749509,-6.3285275,12,1.0
CC1CCC2=C3C=CC=CCNC(=O)CC2C3CC1,8.019,5.330575,0.3352568912185001,39.94606,5.7843947,19,1.0
CCOCC(C)CC1COC2=CCC(C)CC=C21,7.538,5.985026,0.2060193840911452,1.3096963,27.680222,18,2.0
CC1SC(CO)CC=COC2CN21,4.727,5.030066,0.0641138170797929,-5.781301,-5.9254637,13,1.0
NNN=CN1CNC(CNC=O)COC(=O)CC1=O,3.684,4.8115363,0.3060630597457305,26.698845,39.865543,19,1.0
CC1=C2CCNCC=CC2C(C)(N)C1,4.634,5.2595,0.1349805840964351,29.986292,10.506489,14,1.0
CCCCC(=N)C(=O)CC(C)=O,4.748,5.2659783,0.1090940051251533,11.2129545,36.83349,12,1.0
CSC1SCC1=O,4.506,5.242301,0.1634045688512321,1.7930549,-41.492702,7,1.0
COOC(=O)C(=S)OSCSCSSC,3.176,4.9512177,0.5589476232264443,22.941582,3.124742,15,1.0
OCC1CSCSCSCC2=CC[SH]21,2.362,4.6274676,0.9591310890320496,33.035393,-6.029343,14,1.0
CCC1=CC2=NNC2(NC)N1,5.238,5.719824,0.0919862232302926,28.311167,-7.867276,11,1.0
CCC1C(=O)CCCC=CC1OC,6.1906,5.4012356,0.1275101637249481,-5.602699,-5.1604633,13,1.0
CC1=CCC2=CC=CC=C(Cl)CC2C1,5.714,5.226058,0.0853941186057716,29.339636,-7.910064,14,1.0
CNCN1C2C=CCCN(C#N)C1C2,3.957,5.069867,0.2812401147571995,6.653285,-15.645731,14,1.0
O=C1CCCCC(=O)C(O)CC1,7.233,5.9317884,0.1798992887433923,1.5798306,11.022083,12,2.0
CCSCOCCC1CCNC[C](C)S1,5.181,5.0790854,0.0196708453895732,-0.107261166,-4.1055455,15,1.0
CC1CC=CCC=C(O)CCCN1,5.4477,5.422305,0.0046615806456488,-20.425737,5.133966,13,1.0
CCCC1C=C2C=CC=CC=C2N(C)C1,5.26,5.656061,0.0752968008527284,-4.313593,2.609314,15,1.0
CCC1(C)C=CC=CC=C(NCO)C(C)OC1=O,5.102,4.3937163,0.1388247088795314,33.799866,23.763964,18,0.0
C=CC=C=C1CSSC=CCCCCCC1C,5.464,4.1743793,0.2360213490565735,-7.2418685,10.34575,17,0.0
CC1C=NCCNCC=C(O)NO1,3.461,5.8891716,0.7015809304657027,-2.8933644,18.07527,13,2.0
CCC1=C2CCC(N3CCC3CC3CCN3)C12,3.6,5.454366,0.5151017242007785,26.00017,36.520824,17,1.0
CC(C)CCON(NNNO)Oc1cccnc1,6.547,5.466751,0.1649990684843725,17.632326,35.05295,18,1.0
C#CCOC(C=C)C(=O)N=C,8.245,4.580671,0.4444304628759676,-17.238401,-30.379704,11,1.0
C=C(C)CSCCCC(C=N)CCC,5.894,5.574751,0.0541651000562343,-20.259539,3.777011,14,1.0
CCCC(CC)CC(CN)SS,7.233,5.7567253,0.2041026805918295,-20.35683,-30.612957,12,1.0
CC(O)=NCNSCCN(O)NO,5.2219,5.730906,0.0974752503253744,3.4514256,43.01877,13,1.0
CSCC(=O)CC=O,5.557,4.7548285,0.144353346578376,-6.789414,-40.951477,8,1.0
CC1NCC1=CC(=NN)NN[N]NN,3.157,4.132488,0.3089920094695165,27.73118,11.177502,14,0.0
O=CCNCC(=O)CC1CCCN=NN1,3.252,4.519018,0.3896119843843093,19.646843,6.094981,15,0.0
C=CC=C=CC1C2C(=O)C12C(=C)OO,5.042,4.3370976,0.1398060998004942,18.204552,27.299809,14,0.0
CCCC(O)C1=C(O)C(N)=N1,4.172,4.5643897,0.0940531413369988,14.423971,6.5153975,11,1.0
CCCOC1=CC=CC=C(C)CC=NC1N,4.343,5.007787,0.1530709711329991,32.424232,-14.871182,16,1.0
C=C(C)CC1=C2CC2=CC(COOC(C)CC)C=C1,5.464,5.6956143,0.0423891540851285,35.09844,21.747978,19,1.0
COCC(C)=C1NC1CC(C)OCOC=O,3.14,5.900708,0.8792064326583958,22.469929,23.446209,16,2.0
CC1=CC=C2N=C(C)NN=C2C1,2.781,5.052618,0.8168349610691831,29.28378,-18.399015,12,1.0
C=N[SH](S)CN=C(CCCCC)NN,7.271,5.0624437,0.3037486269818,-11.432437,23.042147,14,1.0
NC(=C=O)C=C=O,5.143,4.0483303,0.2128465279006735,-8.238647,-38.260593,7,0.0
CCC1=CCC=C1C(C)C[PH](C)(O)O,5.015,4.9110255,0.0207326970808764,29.047955,18.714796,14,1.0
CCNCCN1CC=Cc2ccccc2CC1,3.255,5.2861896,0.6240213690082416,30.472464,-15.180257,17,1.0
CC1CC=CN(N)C=CC=CC=NC1,3.135,4.6940584,0.4973073104542029,44.402843,-16.01603,14,1.0
CCCC(CCC=CCCS)CCCSSC,6.242,5.050148,0.1909407224841547,-33.709454,5.1507974,17,1.0
CCC1SOC(C)SCCC1OCCSS,5.875,4.690817,0.2015630843791555,-11.662376,8.494291,16,1.0
COC(=O)C1=CC=C2OOCCOC2C1,5.989,5.266934,0.1205653835366058,17.751484,-11.640081,15,1.0
CCC1C=CC=CC=CCCCC1,3.557,4.3228126,0.2152973171831484,27.464981,-13.443742,13,0.0
CCOC1=CC=CC(C)=CCC1CN,6.833,4.50213,0.3411195621856149,-6.274271,16.355864,14,0.0
CCOC(C)(C=CN=CS)SCC,5.07,4.003575,0.2103402666321403,11.288459,17.107883,13,0.0
CCC1CSCN1C1NCSCCC=CS1,4.4518,5.338811,0.1992477022137857,34.31288,-5.2571855,16,1.0
O=C1NOCC=C1OCC(O)OO,5.943,5.7289724,0.0360133880199295,36.76517,8.557985,13,1.0
CC#CC(C=C(C)C)N(C)Cl,5.782,5.4736047,0.053337136093451,-24.962303,19.167364,11,1.0
COCCNNCCCCCC1=CC=CC=CS1,5.91,5.236387,0.1139785489051677,-4.0381966,-13.906925,18,1.0
CSC1=C(CC(N)C(C)=N)SC2(CN2)N1,3.848,5.621371,0.4608551955272651,26.76094,30.17487,15,1.0
CCCCC(C)N1C=CC12CSCN2,5.559,5.91324,0.0637236833786831,16.211142,-12.457706,14,2.0
NN=C(O)CNCC(N)c1ccc[nH]1,4.751,5.339517,0.1238722619546685,30.624674,18.4147,14,1.0
C.CCCC(C=C=S)CC=CCCCN,5.9212,4.24534,0.2830271109820845,-9.716331,1.0688438,15,0.0
C=NC(CS)CC=CCC(C)=O,5.154,5.8678656,0.1385070939928143,-23.480028,11.0595045,12,1.0
C=NC(C(C)C=N)C1NC1CC,6.231,5.706537,0.0841699936018386,10.175972,23.25049,12,1.0
C=C(C)SSC(=C)CCC,6.242,4.9641685,0.2047150675129791,-13.629858,-25.29042,10,1.0
CNC(=O)CC(=CC=O)N(C)C(C)=N,3.744,4.0828466,0.0905039106678758,26.046888,31.029545,14,0.0
N=CCNNCC1=NC=CN=CC=NNS1,3.97,4.1460004,0.0443325907517439,10.912568,-36.16679,16,0.0
C=C(C=CCC)OC=COCCOCC,4.553,5.7151194,0.2552425569684695,-23.073948,20.731134,15,1.0
CCCCCCCCCCCC(=S)C=N,7.339,5.3019605,0.2775636369679471,-27.724709,-10.747893,15,1.0
C=C(C(C)C1CC=C1C)C1CC1C,9.774,5.393164,0.4482132025918321,-49.251774,-1.1843333,13,1.0
COCC(CSCCSC)OCCS,5.548,5.428672,0.0215083206825834,-16.391575,-32.32918,14,1.0
CC(CCN)C1=CC(N=CO)C=C1,5.4804,4.8818107,0.1092236579208424,22.365938,9.800669,13,1.0
CNCCCNSC1=CSN=CC=C1,4.182,4.782578,0.1436102323016727,38.557747,-24.94073,14,1.0
CCCC1=CC2CC(C)=C2N1,3.238,4.9654403,0.5334898929230736,11.838878,-1.1996086,11,1.0
Cc1cc(Cl)n(CCCCO)c1,5.989,5.2220864,0.1280536935054354,-7.100465,-15.803676,12,1.0
CCC1NCNC2=CC=CC(CO)N1C2,6.664,4.8377137,0.2740525632631592,34.055782,-10.393065,15,1.0
CNCCNC(CO)C1C=CC=NC=C1,4.5633,5.851151,0.2822192250197162,16.980507,-12.075834,15,1.0
CCC(CC)c1csc(NC(N)N)c1C,5.747,5.413703,0.0579949600169279,22.502974,0.37683132,15,1.0
CCC#COCC,5.097,5.6025157,0.0991790656227678,-0.7883408,-44.09651,7,1.0
CC1=CC2=CC=CC3=CC(C)C=C(C)N3C=C12,4.895,4.1030173,0.161794212427032,39.09844,-18.81663,17,0.0
COCCCC1=CC=C(CSC)SNC1,5.456,5.223967,0.0425280287118951,26.483683,-20.730783,15,1.0
CCC1CC(=CCC(N)CN=N)OC1CN,3.815,5.684057,0.489923259690111,24.870428,1.6149164,16,1.0
CC1=NCc2cc(ccc2C)NC1,3.592,5.09492,0.4184076164772356,35.38993,-9.438594,13,1.0
CC1(CC=N)C=C1C(O)C=N,5.32,5.3833313,0.0119043794789708,20.178616,-3.7628243,11,1.0
C=C(C=O)CSC1CC1,2.357,4.4953403,0.9072296764064652,-1.3135275,-30.208532,9,0.0
CCPCNC=C(C)O,8.115,5.7893753,0.2865834497626887,-8.3571415,-39.766712,9,1.0
CC1=C(C)Oc2ccc(nc2)C=COOC(O)C1,6.917,4.8683753,0.2961724300475518,16.252209,44.206562,18,1.0
C#CC1CC(CC=CC(C)C(=C)C)O1,6.708,5.0756965,0.2433368413307585,-12.427579,19.152525,14,1.0
CC(C)C1=CC=CC=C(N)CCCS1,6.079,5.44088,0.1049712416882145,6.3067946,-23.305979,14,1.0
CC1CCCCCC=C1C(C=O)CO,4.12,5.987149,0.4531914470265212,13.117207,11.5673065,14,2.0
N=C1N[N]N[C](O)CN1N,3.113,5.225839,0.6787147889595264,43.767185,6.4354634,10,1.0
CSSC(=CO)SCCCSC(=O)S,4.569,5.5113325,0.2062448045309379,-3.510591,-14.159602,14,1.0
C=C(CCC(C)CCC=CC=C1CCC1CC)OC,6.291,5.830441,0.0732091880341134,-4.558791,17.634674,19,1.0
C=CCCC1CC(CC)=CCC1C=C,5.102,4.527977,0.1125094100850463,15.615872,20.484938,14,0.0
CCC1SC(C)CN2C(S)CN12,6.0845,5.670864,0.0679819039814924,-0.6674166,10.230485,12,1.0
CCCC=C1CCSC(CSCCS)C1NN,3.124,5.2582583,0.683181287689795,12.195462,-5.9707556,17,1.0
O=C1CSC2=C1C(CO)=C2,3.796,4.195042,0.1051217421842199,30.68122,-19.100159,10,0.0
C#C[C]C1C(C)COCC1C,4.0899,5.716384,0.3976830568035883,20.858118,0.70108324,11,1.0
CC1=CC=NC=CC=CN=C(C#[SH])CCCNC=C1,4.3538,4.604736,0.0576360538582025,42.249054,-7.010651,19,1.0
CNc1ccccc1CC=N,6.185,5.259835,0.1495820911256362,18.725044,-25.774084,11,1.0
CC=C(C)C1NCC(=CO)N=COCC1CCC,5.184,5.23448,0.0097376358361891,22.84405,35.08201,18,1.0
C=C1CCC=CC1CCC,9.053,5.791184,0.3603022259453391,-16.466806,-38.30408,10,1.0
CCC(C)CCCCCC1CC=NC1=O,6.12,5.5913696,0.0863775116166258,-23.103794,2.5439053,15,1.0
CCCC1=C(CC)SN=CSC=CCCC1,4.92,4.8554983,0.0131100988000388,3.7313688,-21.089602,16,1.0
CNNNCC1C2=CC=CC=C1C(OC)=N2,5.437,4.45188,0.1811881592459202,34.67567,-5.0701838,16,0.0
CNC1C=C2C=CN=C2CNNCCN1,4.144,5.2151766,0.2584885575136162,28.695005,-7.672736,15,1.0
C=CCC1C(=O)CCC=CC1CO,6.272,5.2661657,0.1603689838428887,-33.28058,1.879526,13,1.0
CCC1CC(COC)C2(O)C=COC=C2NN1,5.3498,5.955447,0.1132093156679593,22.429335,10.383017,17,2.0
C=CCCSCCC#CC(=O)ONNS,4.207,4.622478,0.0987587374067658,-12.531044,18.19074,15,1.0
C=CC(C)CCOCC(=C)CCCC,5.342,5.6920867,0.0655347616294938,-12.282747,20.979616,14,1.0
CCCC=CC=CC(O)CCC=O,4.253,4.9992666,0.175468286962305,-2.843324,31.46568,13,1.0
CCCN(N)CONC(N=CO)=NOO,4.182,5.972397,0.4281197634112714,16.569765,33.978607,15,2.0
CCCCCCC(CN)C(CO)NCCc1ccccc1,5.739,5.9822598,0.0423871319683239,30.637274,11.281277,21,2.0
N=C1N=CC=C2C=C(N)CNC=C12,4.147,4.779168,0.1524398671249782,43.65603,-10.405713,13,1.0
CCOC(O)NC1=CC=CSCC2=C1CC2CC(C)C,6.6178,5.5932794,0.1548128741084871,17.518028,44.09812,20,1.0
SCCC1C=CCCC[SH]=CC1,4.0082,4.019227,0.0027511171830412,4.978368,-17.44258,12,0.0
C=CC1=CC(O)C12CSCC=NO2,5.464,5.1422544,0.0588846353276757,11.475843,11.312134,13,1.0
C=C(S)SSCCCSC,4.155,5.563806,0.3390628295971885,6.6396685,-41.8497,10,1.0
CC[PH](=O)CCCCSCC=C=CCO,3.97,5.8499784,0.4735462083023801,-9.41456,21.099958,15,1.0
